Code table;Intitulé de la table;Code champ;Texte long
BPSUPPLIER;Fournisseurs;QLYMRKCOE_0;Coefficient qualité
BPSUPPLIER;Fournisseurs;QTYMRKCOE_0;Coefficient quantité
BPSUPPLIER;Fournisseurs;RSKMRKCOE_0;Coefficient libre
BPSUPPLIER;Fournisseurs;RSKMRK_0;Note libre
BPSUPPLIER;Fournisseurs;OSTAUZAMT_0;Encours autorisé
BPSUPPLIER;Fournisseurs;EECINCRAT_0;Majoration statistique DEB
BPSUPPLIER;Fournisseurs;BPAADD_0;Adresse par défaut
BPSUPPLIER;Fournisseurs;PRVNUM_0;Code prestataire
BPSUPPLIER;Fournisseurs;CNTNAM_0;Nom contact par defaut
BPSUPPLIER;Fournisseurs;PURPRITYP_0;Type montant
BPSUPPLIER;Fournisseurs;NREPRNFLG_0;Edition du bon réception
BPSUPPLIER;Fournisseurs;NRTPRNFLG_0;Edition du bon retour
BPSUPPLIER;Fournisseurs;RITNBR_0;Nombre de codes
BPSUPPLIER;Fournisseurs;RITRAT_0;Tx abattement retenue source
BPSUPPLIER;Fournisseurs;RITPARNBR_0;Nb de partenaires
BPSUPPLIER;Fournisseurs;RITPARNAM_0;Nom partenaire
BPSUPPLIER;Fournisseurs;RITPARCOE_0;Part détenue
BPSUPPLIER;Fournisseurs;BPSGRU_0;Fournisseur groupe
BPSUPPLIER;Fournisseurs;DOUFLG_0;Litige
BPSUPPLIER;Fournisseurs;MDL_0;Mode livraison
BPSUPPLIER;Fournisseurs;UVYCOD_0;Code Indisponibilité
BPSUPPLIER;Fournisseurs;LTIMRK_0;Note délai
BPSUPPLIER;Fournisseurs;PRIMRK_0;Note prix
BPSUPPLIER;Fournisseurs;QLYMRK_0;Note qualité
BPSUPPLIER;Fournisseurs;QTYMRK_0;Note quantité
BPSUPPLIER;Fournisseurs;GENMRK_0;Note générale
BPSUPPLIER;Fournisseurs;BPSREM_0;Observations
BPSUPPLIER;Fournisseurs;ENAFLG_0;Actif en sélection
BPSUPPLIER;Fournisseurs;AGTPCP_0;Agent perception IVA
BPSUPPLIER;Fournisseurs;ACCCOD_0;Code comptable
BPSUPPLIER;Fournisseurs;MATTOL_0;Règle rapprochement
BPSUPPLIER;Fournisseurs;FRM1099_0;Formulaire 1099
BPSUPPLIER;Fournisseurs;BOX1099_0;Case 1099
BPSUPPLIER;Fournisseurs;AUUID_0;Identifiant unique
BPSUPPLIER;Fournisseurs;X4AEXPDLACH_0;Export DL achat
BPSUPPLIER;Fournisseurs;XDMRPAR_0;Paramétrage démérites
BPSUPPLIER;Fournisseurs;XLTIMRKTGT_0;Objectif note délai
BPSUPPLIER;Fournisseurs;XPRIMRKTGT_0;Objectif note prix
BPSUPPLIER;Fournisseurs;XQLYMRKTGT_0;Objecif note qualité
BPSUPPLIER;Fournisseurs;XQTYMRKTGT_0;Objectif note qté
BPSUPPLIER;Fournisseurs;X4ELTNBRCOL_0;Elt nbre de colis
BPSUPPLIER;Fournisseurs;X4ELTPOI_0;Elément poids
BPSUPPLIER;Fournisseurs;TSSCOD_0;Famille statistique
BPSUPPLIER;Fournisseurs;TPMCOD_0;Code modèle
BPSUPPLIER;Fournisseurs;BPSNAM_0;Raison sociale
BPSUPPLIER;Fournisseurs;BPTNUM_0;No transporteur
BPSUPPLIER;Fournisseurs;PLISTC_0;Code structure du tarif
BPSUPPLIER;Fournisseurs;EECICT_0;Incoterm
BPSUPPLIER;Fournisseurs;CREDAT_0;Date création
BPSUPPLIER;Fournisseurs;UPDUSR_0;Opérateur modif
BPSUPPLIER;Fournisseurs;XPOHTYPBPS_0;Type de commande
BPSUPPLIER;Fournisseurs;CURCLC_0;Fixation du taux de devise
BPSUPPLIER;Fournisseurs;AMTCOD_0;Code montant
BPSUPPLIER;Fournisseurs;AGTSATTAX_0;Agent perception taxes provinciales
BPSUPPLIER;Fournisseurs;FLGSATTAX_0;Agent perception taxes provinciales
BPSUPPLIER;Fournisseurs;SATTAX_0;Code province
BPSUPPLIER;Fournisseurs;RITCOD_0;Code retenue
BPSUPPLIER;Fournisseurs;XAUDIT_0;Date audit
BPSUPPLIER;Fournisseurs;BPAPAY_0;Adresse tiers payé
BPSUPPLIER;Fournisseurs;ZSIGFAB_0;Sigle Fabricant
BPSUPPLIER;Fournisseurs;DEP_0;Code escompte
BPSUPPLIER;Fournisseurs;DADFLG_0;DAS2
BPSUPPLIER;Fournisseurs;PAYBAN_0;Banque règlement
BPSUPPLIER;Fournisseurs;FUPFLG_0;Relance des livraisons en retard
BPSUPPLIER;Fournisseurs;OCNFLG_0;Relance ARC
BPSUPPLIER;Fournisseurs;ORDTEX_0;Texte bon de commande
BPSUPPLIER;Fournisseurs;RTNTEX_0;Texte bon de retour
BPSUPPLIER;Fournisseurs;CCE_0;Section
BPSUPPLIER;Fournisseurs;BSGCOD_0;Catégorie
BPSUPPLIER;Fournisseurs;UPDDAT_0;Date modification
BPSUPPLIER;Fournisseurs;BPRPAY_0;Numéro tiers payé
BPSUPPLIER;Fournisseurs;CUR_0;Devise
BPSUPPLIER;Fournisseurs;OSTCTL_0;Contrôle encours
BPSUPPLIER;Fournisseurs;CHGTYP_0;Type cours
BPSUPPLIER;Fournisseurs;DIA_0;Schéma de comptes
BPSUPPLIER;Fournisseurs;SEVLIN_0;Gestion de plusieurs lignes sur cde
BPSUPPLIER;Fournisseurs;BPCNUMBPS_0;Numéro client chez le fournisseur
BPSUPPLIER;Fournisseurs;INVDTAAMT_0;% ou Montant Element de facturation
BPSUPPLIER;Fournisseurs;LTIMRKCOE_0;Coefficient délai
BPSUPPLIER;Fournisseurs;ORDMINAMT_0;Montant minimum de commande
BPSUPPLIER;Fournisseurs;DUDCLC_0;Date origine pour calcul échéance
BPSUPPLIER;Fournisseurs;PAYLOKFLG_0;Blocage des paiements
BPSUPPLIER;Fournisseurs;NORPRNFLG_0;Edition du bon commande
BPSUPPLIER;Fournisseurs;BPSSHO_0;Intitulé court
BPSUPPLIER;Fournisseurs;PRIMRKCOE_0;Coefficient prix
BPSUPPLIER;Fournisseurs;BPAINV_0;Adresse facture
BPSUPPLIER;Fournisseurs;EECLOC_0;Lieu transport DEB
BPSUPPLIER;Fournisseurs;ABCCLS_0;Catégorie ABC
BPSUPPLIER;Fournisseurs;EXPNUM_0;Numéro Export
BPSUPPLIER;Fournisseurs;CREUSR_0;Opérateur création
BPSUPPMVT;Mouvements fournisseurs;CUR_0;Devise transaction
BPSUPPMVT;Mouvements fournisseurs;CREUSR_0;Opérateur création
BPSUPPMVT;Mouvements fournisseurs;UPDDATTIM_0;Date heure
BPSUPPMVT;Mouvements fournisseurs;BPSRSK_0;Tiers risque
BPSUPPMVT;Mouvements fournisseurs;ORDNOTR_0;En commande
BPSUPPMVT;Mouvements fournisseurs;ORDATIR_0;En commande
BPSUPPMVT;Mouvements fournisseurs;ORDNOTC_0;En commande
BPSUPPMVT;Mouvements fournisseurs;ORDATIC_0;En commande
BPSUPPMVT;Mouvements fournisseurs;ORDNOTL_0;En commande
BPSUPPMVT;Mouvements fournisseurs;ORDATIL_0;En commande
BPSUPPMVT;Mouvements fournisseurs;RCPNOTR_0;Livré non facturé
BPSUPPMVT;Mouvements fournisseurs;RCPATIR_0;Livré non facturé
BPSUPPMVT;Mouvements fournisseurs;RCPNOTC_0;Livré non facturé
BPSUPPMVT;Mouvements fournisseurs;RCPATIC_0;Livré non facturé
BPSUPPMVT;Mouvements fournisseurs;RCPNOTL_0;Livré non facturé
BPSUPPMVT;Mouvements fournisseurs;RCPATIL_0;Livré non facturé
BPSUPPMVT;Mouvements fournisseurs;AUUID_0;Identifiant unique
BPSUPPMVT;Mouvements fournisseurs;BILAMTR_0;Portefeuille
BPSUPPMVT;Mouvements fournisseurs;BILAMTC_0;Portefeuille
BPSUPPMVT;Mouvements fournisseurs;BILAMTL_0;Portefeuille
BPSUPPMVT;Mouvements fournisseurs;BLCAMTR_0;Solde comptable
BPSUPPMVT;Mouvements fournisseurs;BLCAMTC_0;Solde comptable
BPSUPPMVT;Mouvements fournisseurs;BLCAMTL_0;Solde comptable
BPSUPPMVT;Mouvements fournisseurs;UPDDAT_0;Date modification
BPSUPPMVT;Mouvements fournisseurs;INVAMTL_0;Facturé non comptabilisé
BPSUPPMVT;Mouvements fournisseurs;INVAMTR_0;Facturé non comptabilisé
BPSUPPMVT;Mouvements fournisseurs;INVAMTC_0;Facturé non comptabilisé
BPSUPPMVT;Mouvements fournisseurs;CPY_0;Société
BPSUPPMVT;Mouvements fournisseurs;CREDAT_0;Date création
BPSUPPMVT;Mouvements fournisseurs;UPDUSR_0;Opérateur modification
BPSUPPMVT;Mouvements fournisseurs;BPSNUM_0;Fournisseur
BPSUPPMVT;Mouvements fournisseurs;ACCCUR_0;Devise comptable
BPSUPPMVT;Mouvements fournisseurs;CREDATTIM_0;Date heure
BSEINQ;Consultation bilan;BPR_0;Tiers
BSEINQ;Consultation bilan;FINDEBLED_0;Solde fin Dbt (réf)
BSEINQ;Consultation bilan;CPY_0;Société
BSEINQ;Consultation bilan;CREDAT_0;Date création
BSEINQ;Consultation bilan;ORDFLD_0;Ordre de tri
BSEINQ;Consultation bilan;DES_0;Intitulé
BSEINQ;Consultation bilan;GRU_0;Code groupe
BSEINQ;Consultation bilan;CREUSR_0;Utilisateur
BSEINQ;Consultation bilan;UPDUSR_0;Utilisateur
BSEINQ;Consultation bilan;GRUACC_0;Code
BSEINQ;Consultation bilan;ACC_0;Compte
BSEINQ;Consultation bilan;DEBLED_0;Débit référentiel
BSEINQ;Consultation bilan;CDTLED_0;Crédit référentiel
BSEINQ;Consultation bilan;COA_0;Plan comptable
BSEINQ;Consultation bilan;DEB_0;Débit
BSEINQ;Consultation bilan;CDT_0;Crédit
BSEINQ;Consultation bilan;PRONUM_0;Numéro process
BSEINQ;Consultation bilan;LEV_0;Niveau
BSEINQ;Consultation bilan;AUUID_0;Identifiant unique
BSEINQ;Consultation bilan;VOIVAL_0;Inclure montants nuls
BSEINQ;Consultation bilan;SOLPER_0;Solde période
BSEINQ;Consultation bilan;SOLFIN_0;Solde fin
BSEINQ;Consultation bilan;SOLPERLED_0;Solde période référentiel
BSEINQ;Consultation bilan;LINNUM_0;Numéro de la ligne
BSEINQ;Consultation bilan;FINSALLED_0;Solde fin référentiel
BSEINQ;Consultation bilan;FINCDTLED_0;Solde fin Cdt (réf)
BSEINQ;Consultation bilan;ANTDEB_0;Solde ant Dbt
BSEINQ;Consultation bilan;ANTCDT_0;Solde ant Cdt
BSEINQ;Consultation bilan;FINDEB_0;Solde fin Dbt
BSEINQ;Consultation bilan;FINCDT_0;Solde fin Cdt
BSEINQ;Consultation bilan;SOLDEB_0;Solde pér Dbt
BSEINQ;Consultation bilan;SOLCDT_0;Solde pér Cdt
BSEINQ;Consultation bilan;ANTDEBLED_0;Solde ant Dbt (réf)
BSEINQ;Consultation bilan;ANTCDTLED_0;Solde ant Cdt (réf)
BSEINQ;Consultation bilan;SOLDEBLED_0;Débit période (réf)
BSEINQ;Consultation bilan;CREDATTIM_0;Date heure
BSEINQ;Consultation bilan;UPDDATTIM_0;Date heure
BSEINQ;Consultation bilan;SOLCDTLED_0;Crédit période (réf)
BSEINQ;Consultation bilan;FCY_0;Site
BSIBPRNUM;Définition numéro tiers;CPY_0;Société
BSIBPRNUM;Définition numéro tiers;DESAXX_0;Intitulé
BSIBPRNUM;Définition numéro tiers;FILFMT_0;Format fichier
BSIBPRNUM;Définition numéro tiers;FCY_0;Site
BSIBPRNUM;Définition numéro tiers;CREUSR_0;Utilisateur
BSIBPRNUM;Définition numéro tiers;CPYFCY_0;Clé
BSIBPRNUM;Définition numéro tiers;UPDDATTIM_0;Date heure
BSIBPRNUM;Définition numéro tiers;CREDATTIM_0;Date heure
BSIBPRNUM;Définition numéro tiers;UPDUSR_0;Utilisateur
BSIBPRNUM;Définition numéro tiers;AUUID_0;Identifiant unique
BSIBPRNUMD;Détail définition numéro tiers;CREUSR_0;Utilisateur
BSIBPRNUMD;Détail définition numéro tiers;UPDUSR_0;Utilisateur
BSIBPRNUMD;Détail définition numéro tiers;PFX_0;Préfixe
BSIBPRNUMD;Détail définition numéro tiers;FCY_0;Site
BSIBPRNUMD;Détail définition numéro tiers;CPY_0;Société
BSIBPRNUMD;Détail définition numéro tiers;FILFMT_0;Format fichier
BSIBPRNUMD;Détail définition numéro tiers;LNG_0;Nb de caractères
BSIBPRNUMD;Détail définition numéro tiers;OPT_0;Début recherche à
BSIBPRNUMD;Détail définition numéro tiers;DIR_0;Rech. destination
BSIBPRNUMD;Détail définition numéro tiers;LENINVEND_0;Longueur N° fin
BSIBPRNUMD;Détail définition numéro tiers;LENINVSTR_0;Longueur N° début
BSIBPRNUMD;Détail définition numéro tiers;LIN_0;Numéro de la ligne
BSIBPRNUMD;Détail définition numéro tiers;STRPOS_0;Position de départ
BSIBPRNUMD;Détail définition numéro tiers;UPDDATTIM_0;Date heure
BSIBPRNUMD;Détail définition numéro tiers;CREDATTIM_0;Date heure
BSIBPRNUMD;Détail définition numéro tiers;AUUID_0;Identifiant unique
BSIDUD;Echéances;SOINUM_0;Numéro relevé
BSIDUD;Echéances;BPRVCR_0;Pièce origine
BSIDUD;Echéances;FLGFUP_0;Relance
BSIDUD;Echéances;CPY_0;Société
BSIDUD;Echéances;DUDLIG_0;Numéro échéance
BSIDUD;Echéances;TMPCUR_0;Règlement provisoire
BSIDUD;Echéances;DATFUP_0;Date relance
BSIDUD;Echéances;CREDAT_0;Date création
BSIDUD;Echéances;BSIDEPLOC_0;Escompte (devise référentiel)
BSIDUD;Echéances;BSIUNDPAYCUR_0;Règlement insuffisant (devise)
BSIDUD;Echéances;AUUID_0;Identifiant unique
BSIDUD;Echéances;BSIPAYSTM_0;Payé (devise relevé)
BSIDUD;Echéances;CREDATTIM_0;Date heure
BSIDUD;Echéances;UPDDATTIM_0;Date heure
BSIDUD;Echéances;UMRNUM_0;Référence mandat
BSIDUD;Echéances;PAYLOC_0;Réglé devise référentiel échéances
BSIDUD;Echéances;TMPLOC_0;Règlement provisoire devise réf.
BSIDUD;Echéances;BSIPAYLOC_0;Payé (devise référentiel)
BSIDUD;Echéances;LIN1_0;Numéro de la ligne
BSIDUD;Echéances;AMTLOC_0;Mt devise référentiel échéances
BSIDUD;Echéances;BSIUNDPAYLOC_0;Règlmt. insuffisant (devise réf.)
BSIDUD;Echéances;BSIUNDPAYSTM_0;Règlmt. insuffisant (devise relevé)
BSIDUD;Echéances;BSIDEPSTM_0;Escompte (devise relevé)
BSIDUD;Echéances;BSIPAYCUR_0;Payé (devise)
BSIDUD;Echéances;BSIDEPCUR_0;Escompte (devise)
BSIDUD;Echéances;SNS_0;Sens
BSIDUD;Echéances;CREUSR_0;Opérateur création
BSIDUD;Echéances;BPRFCT_0;Factor
BSIDUD;Echéances;CUR_0;Devise
BSIDUD;Echéances;NUM_0;Numéro de pièce
BSIDUD;Echéances;TYP_0;Type de pièce
BSIDUD;Echéances;SOI_0;Relevé
BSIDUD;Echéances;LIN_0;Numéro ligne transaction
BSIDUD;Echéances;TYPDUD_0;Type d'échéance
BSIDUD;Echéances;PAM_0;Mode règlement
BSIDUD;Echéances;DUDSTA_0;Etat
BSIDUD;Echéances;DUDDAT_0;Date échéance
BSIDUD;Echéances;FIY_0;Exercice
BSIDUD;Echéances;BSISNS_0;Sens de règlement
BSIDUD;Echéances;DEPAMT_0;Montant escompte
BSIDUD;Echéances;EXPSENDAT_0;Date émission prévue
BSIDUD;Echéances;SENDAT_0;Date émission
BSIDUD;Echéances;SENINS_0;Acompte émis
BSIDUD;Echéances;NUMDUD_0;Numéro unique
BSIDUD;Echéances;SAC_0;Collectif
BSIDUD;Echéances;IBDAMT_0;Acompte à déduire
BSIDUD;Echéances;DINAMT_0;Acompte déduit
BSIDUD;Echéances;BSIBAL_0;Balance
BSIDUD;Echéances;UPDUSR_0;Utilisateur
BSIDUD;Echéances;BALDUD_0;Solde
BSIDUD;Echéances;BPRTYP_0;Type tiers
BSIDUD;Echéances;BPRPAY_0;Tiers Payeur
BSIDUD;Echéances;BPAPAY_0;Adresse tiers
BSIDUD;Echéances;DEP_0;Code escompte agios
BSIDUD;Echéances;DPTCOD_0;Code litige
BSIDUD;Echéances;DUDSEL_0;O/N
BSIDUD;Echéances;LIG_0;Numéro de ligne
BSIDUD;Echéances;LEVFUP_0;Niveau relance
BSIDUD;Echéances;FLGPAZ_0;Bon à payer
BSIDUD;Echéances;VAT_0;Taxe
BSIDUD;Echéances;FLGCLE_0;Soldée
BSIDUD;Echéances;BPR_0;Tiers
BSIDUD;Echéances;ACCNUM_0;Numéro interne
BSIDUD;Echéances;AMTCUR_0;Montant en devise
BSIDUD;Echéances;STMCOD_0;Code relevé
BSIDUD;Echéances;PAYCUR_0;Réglé
BSIDUD;Echéances;PAMTYP_0;Type règlement
BSIDUD;Echéances;BAN_0;Banque
BSIDUD;Echéances;PAYDAT_0;Date de règlement
BSIDUD;Echéances;FCTVCR_0;Quittance
BSIDUD;Echéances;FCY_0;Site
BSIDUD;Echéances;PER_0;Période
BSIELTMAP;Détail mapping élément camt;CREDATTIM_0;Date heure
BSIELTMAP;Détail mapping élément camt;UPDDATTIM_0;Date heure
BSIELTMAP;Détail mapping élément camt;AUUID_0;Identifiant unique
BSIELTMAP;Détail mapping élément camt;COD_0;Code mapping
BSIELTMAP;Détail mapping élément camt;DESAXX_0;Intitulé
BSIELTMAP;Détail mapping élément camt;CREUSR_0;Utilisateur
BSIELTMAP;Détail mapping élément camt;UPDUSR_0;Utilisateur
BSIELTMAPD;Mapping élément camt.;CREDATTIM_0;Date heure
BSIELTMAPD;Mapping élément camt.;UPDDATTIM_0;Date heure
BSIELTMAPD;Mapping élément camt.;AUUID_0;Identifiant unique
BSIELTMAPD;Mapping élément camt.;COD_0;Code mapping
BSIELTMAPD;Mapping élément camt.;LIN_0;Numéro de la ligne
BSIELTMAPD;Mapping élément camt.;UPDUSR_0;Utilisateur
BSIELTMAPD;Mapping élément camt.;LEV_0;Niveau
BSIELTMAPD;Mapping élément camt.;ELT_0;Elément
BSIELTMAPD;Mapping élément camt.;ELTPAH_0;Chemin
BSIELTMAPD;Mapping élément camt.;CREUSR_0;Utilisateur
BSIELTMAPD;Mapping élément camt.;DES_0;Description
BSIFILFMT;Déf. format import bancaire;FLDSEPTYP_0;Type de séparateur
BSIFILFMT;Déf. format import bancaire;FILFMT_0;Codage des caractères
BSIFILFMT;Déf. format import bancaire;FILTYP_0;Type fichier
BSIFILFMT;Déf. format import bancaire;RECSEP_0;Séparateur enregistrement
BSIFILFMT;Déf. format import bancaire;CODBFF_0;Format
BSIFILFMT;Déf. format import bancaire;UPDUSR_0;Utilisateur
BSIFILFMT;Déf. format import bancaire;CREUSR_0;Utilisateur
BSIFILFMT;Déf. format import bancaire;FLDSEP_0;Séparateur de champ
BSIFILFMT;Déf. format import bancaire;DESAXX_0;Intitulé
BSIFILFMT;Déf. format import bancaire;AUUID_0;Identifiant unique
BSIFILFMT;Déf. format import bancaire;UPDDATTIM_0;Date heure
BSIFILFMT;Déf. format import bancaire;CREDATTIM_0;Date heure
BSIFILFMTD;Détail déf. format import bancaire;LEV_0;Niveau
BSIFILFMTD;Détail déf. format import bancaire;UPDUSR_0;Utilisateur
BSIFILFMTD;Détail déf. format import bancaire;TABTYP_0;Entête/Ligne
BSIFILFMTD;Détail déf. format import bancaire;SCT_0;Segment
BSIFILFMTD;Détail déf. format import bancaire;SCTSTR_0;Démarrage
BSIFILFMTD;Détail déf. format import bancaire;LIN_0;Numéro de la ligne
BSIFILFMTD;Détail déf. format import bancaire;SEGOBY_0;Obligatoire
BSIFILFMTD;Détail déf. format import bancaire;CREUSR_0;Utilisateur
BSIFILFMTD;Détail déf. format import bancaire;UPDDATTIM_0;Date heure
BSIFILFMTD;Détail déf. format import bancaire;CREDATTIM_0;Date heure
BSIFILFMTD;Détail déf. format import bancaire;SCTEND_0;Fin
BSIFILFMTD;Détail déf. format import bancaire;CODBFF_0;Format
BSIFILFMTD;Détail déf. format import bancaire;DBACT_0;Opération
BSIFILFMTD;Détail déf. format import bancaire;AUUID_0;Identifiant unique
BSIIMP;Import relevé bancaire;SEQNUM_0;Numéro séquence
BSIIMP;Import relevé bancaire;BLCSTRSNS_0;Sens
BSIIMP;Import relevé bancaire;CRETIM_0;Heure
BSIIMP;Import relevé bancaire;STMCOD_0;Code relevé
BSIIMP;Import relevé bancaire;BAN_0;Banque
BSIIMP;Import relevé bancaire;FCY_0;Site
BSIIMP;Import relevé bancaire;CPY_0;Société
BSIIMP;Import relevé bancaire;CREDAT_0;Date création
BSIIMP;Import relevé bancaire;CREUSR_0;Opérateur création
BSIIMP;Import relevé bancaire;BSITRS_0;Numéro transaction
BSIIMP;Import relevé bancaire;FILFMT_0;Format fichier
BSIIMP;Import relevé bancaire;FILNAM_0;Nom du fichier
BSIIMP;Import relevé bancaire;DATSTR_0;Date début
BSIIMP;Import relevé bancaire;MTCDATSTR_0;Date début
BSIIMP;Import relevé bancaire;DATEND_0;Date fin
BSIIMP;Import relevé bancaire;MTCDATEND_0;Date fin
BSIIMP;Import relevé bancaire;UPDUSR_0;Utilisateur
BSIIMP;Import relevé bancaire;CUR_0;Devise des opérations
BSIIMP;Import relevé bancaire;CREDATTIM_0;Date heure
BSIIMP;Import relevé bancaire;UPDDATTIM_0;Date heure
BSIIMP;Import relevé bancaire;AUUID_0;Identifiant unique
BSIIMP;Import relevé bancaire;CODIMPPAR_0;Paramétrage import
BSIIMP;Import relevé bancaire;FLGMTC_0;Statut lettrage
BSIIMP;Import relevé bancaire;ORIGNTR_0;ID émetteur BAI
BSIIMP;Import relevé bancaire;BLCSTR_0;Solde début
BSIIMP;Import relevé bancaire;BLCEND_0;Solde fin
BSIIMP;Import relevé bancaire;REFBAN_0;Identifiant relevé bancaire
BSIIMP;Import relevé bancaire;BLCENDSNS_0;Sens
BSIIMPD;Détail import relevé bancaire;BPRREF_0;Référence tiers
BSIIMPD;Détail import relevé bancaire;BPAINV_0;Adresse facture
BSIIMPD;Détail import relevé bancaire;REM_0;Commentaire
BSIIMPD;Détail import relevé bancaire;BPRNAM_0;Raison sociale
BSIIMPD;Détail import relevé bancaire;DEP_0;Remise
BSIIMPD;Détail import relevé bancaire;VAT_0;Taxe
BSIIMPD;Détail import relevé bancaire;TYPMTC_0;Type lettrage
BSIIMPD;Détail import relevé bancaire;FLGCRE_0;Flag création
BSIIMPD;Détail import relevé bancaire;FLGBPR_0;Tiers
BSIIMPD;Détail import relevé bancaire;BPRPAY_0;Tiers
BSIIMPD;Détail import relevé bancaire;BPRINV_0;Tiers Facturé
BSIIMPD;Détail import relevé bancaire;DUDNUM_0;Numéro interne
BSIIMPD;Détail import relevé bancaire;TRS_0;Transaction
BSIIMPD;Détail import relevé bancaire;STMCOD_0;Code relevé
BSIIMPD;Détail import relevé bancaire;BAN_0;Banque
BSIIMPD;Détail import relevé bancaire;FCYLIN_0;Site
BSIIMPD;Détail import relevé bancaire;CPY_0;Société
BSIIMPD;Détail import relevé bancaire;SNS_0;Sens
BSIIMPD;Détail import relevé bancaire;ACC_0;Compte
BSIIMPD;Détail import relevé bancaire;CUR_0;Devise
BSIIMPD;Détail import relevé bancaire;REF_0;Référence
BSIIMPD;Détail import relevé bancaire;DES_0;Référence
BSIIMPD;Détail import relevé bancaire;FLGAMT_0;Montant
BSIIMPD;Détail import relevé bancaire;AMTCUR_0;Montant
BSIIMPD;Détail import relevé bancaire;LET_0;Flag lettrage
BSIIMPD;Détail import relevé bancaire;LIN_0;Numéro ligne transaction
BSIIMPD;Détail import relevé bancaire;FILFMT_0;Format fichier
BSIIMPD;Détail import relevé bancaire;FLGBPRVCR_0;Document origine
BSIIMPD;Détail import relevé bancaire;DUDLIG_0;Echéance
BSIIMPD;Détail import relevé bancaire;DUDDAT_0;Date échéance
BSIIMPD;Détail import relevé bancaire;VALDAT_0;Date de valeur
BSIIMPD;Détail import relevé bancaire;FLGPAYREF_0;Référence règlement
BSIIMPD;Détail import relevé bancaire;FLGBPRNAM_0;Nom tiers
BSIIMPD;Détail import relevé bancaire;FREREF_0;Référence libre
BSIIMPD;Détail import relevé bancaire;DEPAMT_0;Montant escompte
BSIIMPD;Détail import relevé bancaire;SAC_0;Collectif
BSIIMPD;Détail import relevé bancaire;CREUSR_0;Utilisateur
BSIIMPD;Détail import relevé bancaire;UPDUSR_0;Utilisateur
BSIIMPD;Détail import relevé bancaire;BPRTYP_0;Type tiers
BSIIMPD;Détail import relevé bancaire;FLGINVNUM_0;Numéro facture
BSIIMPD;Détail import relevé bancaire;DSP_0;Répartition a priori
BSIIMPD;Détail import relevé bancaire;LEG_0;Législation
BSIIMPD;Détail import relevé bancaire;DENCOD_0;Code destination
BSIIMPD;Détail import relevé bancaire;FLGSOHNUM_0;Numéro commande
BSIIMPD;Détail import relevé bancaire;AUUID_0;Identifiant unique
BSIIMPD;Détail import relevé bancaire;FLGBPRTOT_0;Total tiers
BSIIMPD;Détail import relevé bancaire;CREDATTIM_0;Date heure
BSIIMPD;Détail import relevé bancaire;UPDDATTIM_0;Date heure
BSIIMPD;Détail import relevé bancaire;PAYREF_0;Référence paiement
BSIIMPD;Détail import relevé bancaire;FLGREFLIS_0;Utiliser liste de termes de recherche
BSIIMPD;Détail import relevé bancaire;FLGBVRREFNUM_0;Numéro référence BVR/QR
BSIIMPD;Détail import relevé bancaire;OVERPAY_0;Règlmt. excédentaire
BSIIMPD;Détail import relevé bancaire;FLGBIDNUM_0;Numéro compte bancaire tiers
BSIIMPDS;Sous-détail imp. relevé bancaire;BPRREFS_0;Référence tiers
BSIIMPDS;Sous-détail imp. relevé bancaire;SNSS_0;Sens
BSIIMPDS;Sous-détail imp. relevé bancaire;STMCOD_0;Code relevé
BSIIMPDS;Sous-détail imp. relevé bancaire;CURS_0;Devise
BSIIMPDS;Sous-détail imp. relevé bancaire;AMTCURS_0;Montant
BSIIMPDS;Sous-détail imp. relevé bancaire;ACCREF_0;Référence compte bancaire
BSIIMPDS;Sous-détail imp. relevé bancaire;TRSLIN_0;Numéro ligne transaction
BSIIMPDS;Sous-détail imp. relevé bancaire;CREUSR_0;Utilisateur
BSIIMPDS;Sous-détail imp. relevé bancaire;UPDUSR_0;Utilisateur
BSIIMPDS;Sous-détail imp. relevé bancaire;RMTREF_0;Référence remise
BSIIMPDS;Sous-détail imp. relevé bancaire;CREDATTIM_0;Date heure
BSIIMPDS;Sous-détail imp. relevé bancaire;UPDDATTIM_0;Date heure
BSIIMPDS;Sous-détail imp. relevé bancaire;PAYREFS_0;Référence paiement
